"Sample_ID"	"ACVRL1"	"AR"	"ARID1A"	"ASNS"	"ATM"	"AXL"	"BAX"	"BCL2"	"BCL2A1"	"BID"	"BRAF"	"BRCA2"	"CDK1"	"DUSP4"	"DVL3"	"EEF2"	"EEF2K"	"EGFR"	"EIF4E"	"ENY2"	"ERCC1"	"ERCC5"	"ETS1"	"FASN"	"FOXM1"	"G6PD"	"GAB2"	"GAPDH"	"GATA3"	"INPP4B"	"IRF1"	"IRS1"	"JAK2"	"LCK"	"MSH2"	"MTOR"	"MYH11"	"NF2"	"NOTCH1"	"NRAS"	"PARP1"	"PCNA"	"PDCD4"	"PDK1"	"PEA15"	"PRDX1"	"PREX1"	"PTEN"	"RAD50"	"RAD51"	"RICTOR"	"Sample_ID.1"	"SLC1A5"	"SMAD1"	"SMAD3"	"SMAD4"	"SRC"	"SYK"	"TAZ"	"TFRC"	"TSC1"	"XBP1"	"XRCC1"
"TCGA-24-1423-01A"	0.081909	1.2041	-0.1252	-0.27303	0.85111	-0.058553	-0.70454	0.17101	-0.11477	-0.18214	-0.44566	-0.21814	-0.29404	-0.32621	0.20731	-0.79433	0.43042	-0.083936	-0.15271	0.13796	0.099519	-0.3468	-0.56775	-1.433	-0.42761	-0.32594	0.802	-1.6266	-0.62019	0.96679	-0.22434	0.19163	-0.14513	-0.039664	0.069493	0.0075305	2.5707	-0.18164	-0.21436	-0.15196	-0.45317	-0.47384	1.5479	-0.14432	0.029353	-0.11993	-0.68395	0.55851	-0.22376	-0.20985	0.3142	"TCGA-24-1423-01A"	-0.49217	-0.11925	0.055841	-0.16737	0.22488	0.2658	-0.29427	0.42841	0.011372	0.28116	-0.43544
"TCGA-24-2024-01A"	-0.016895	1.6354	-0.051343	0.34099	0.47507	0.017316	-0.51414	-0.42235	0.039471	-0.087521	-0.85588	-0.25071	0.0050428	-0.21968	-0.1075	-0.11786	0.89763	-0.23731	0.020063	0.12616	0.027693	-0.94918	-0.79905	-0.81644	0.17063	0.1708	0.41211	-1.2546	-0.30007	-1.4883	0.007509	-0.55204	-0.49334	-0.098698	-0.61961	-0.36019	-1.5544	-0.096828	0.16805	-0.30104	0.56072	0.028559	1.3556	0.064747	0.14265	0.055028	-0.53518	0.26491	-0.50747	-0.4717	-0.61967	"TCGA-24-2024-01A"	0.37708	0.78288	-0.3699	-0.079379	-0.076901	-0.020113	0.16681	-1.9357	0.20839	-0.21561	0.11546
"TCGA-24-1546-01A"	0.066288	0.38392	-0.092081	0.075425	0.037814	0.47315	-0.30552	-0.48422	0.16185	-0.046866	-0.55995	-0.1248	-0.52492	-0.63114	0.64946	-1.0428	0.02347	-0.36318	-0.074235	-0.12184	0.049968	-0.70005	-0.088504	-0.69947	-0.49537	-0.046783	0.48905	-1.6692	-0.29835	0.26947	-0.066565	0.073948	-0.30941	-0.32312	-0.57009	-0.17438	-0.19646	0.10262	-0.16446	-0.053686	-0.83205	-0.51421	0.56041	-0.0042675	0.24661	-0.011893	0.010605	0.77972	-0.029126	-0.13592	0.22857	"TCGA-24-1546-01A"	-0.23185	-0.026234	-0.26723	-0.11131	-0.30308	0.23497	0.30633	-0.19076	-0.37617	0.27479	-0.16005
"TCGA-61-1741-01A"	-0.022557	0.77204	0.84799	0.18331	0.57022	0.65592	-0.68864	-0.31508	-0.026701	-0.18128	-0.27857	-0.0059999	-0.020469	-0.35801	0.32326	-0.99369	-0.096137	-0.55256	-0.44425	0.36066	-0.096995	0.20568	-0.82607	-1.1673	0.70192	-0.1863	0.79181	-2.1797	-0.55389	-0.65717	0.1517	-0.17059	-0.27775	-0.12258	0.77691	-0.090649	2.3556	-1.0692	-0.31239	0.063258	0.66687	-0.19009	0.57419	0.12709	-0.27402	-0.2905	-0.3865	-0.053935	0.222	-0.22096	0.79254	"TCGA-61-1741-01A"	0.32401	0.095699	-0.4559	-0.19969	-0.33778	0.77249	0.01789	-1.4986	0.087137	0.0252	0.71344
"TCGA-25-2398-01A"	-0.11798	0.2011	0.18841	-0.18214	0.27362	0.38195	-0.25662	-0.67325	0.018488	-0.16719	-0.13042	-0.20775	-0.43781	-0.35806	0.89126	-0.69225	-0.35093	-0.27695	-0.073514	-0.26739	0.25083	0.079515	0.39535	-1.5737	-0.26306	-0.36294	0.32013	-2.288	-0.35163	1.0142	0.074909	0.39352	-0.41094	-0.47121	-0.412	-0.10113	-1.4472	0.073083	-0.4618	-0.34619	-1.5033	-0.5741	0.56391	-0.0498	-0.11256	-0.49292	0.084382	0.574	-0.34319	-0.065894	0.49088	"TCGA-25-2398-01A"	-0.27115	0.10761	-0.18468	-0.070169	-0.34656	-0.175	0.29393	-0.1576	-0.23273	0.65301	-0.34039
"TCGA-36-1581-01A"	0.12964	-0.23659	-0.46197	-0.073274	-2.149	0.29436	0.13791	-0.22669	0.39158	0.11622	-0.51771	-0.38494	0.26678	-0.59367	-0.15186	-0.55619	0.78254	0.065493	0.058803	-0.025423	-0.2011	-0.19222	-0.27902	-1.1725	-0.24737	0.59843	0.21208	-1.8879	-0.28991	-0.59815	0.01585	-0.25007	-0.38224	0.19614	-1.0305	-0.6711	-1.0855	-1.3745	0.26076	0.56998	-1.1097	0.55087	-0.14424	0.043477	0.094139	0.014196	-0.84268	-0.10315	-1.8223	0.24038	-0.75355	"TCGA-36-1581-01A"	0.20868	-0.050293	-0.45197	-0.029764	0.0059909	-0.42911	0.34981	-2.8455	0.39142	-0.0070768	-0.44688
"TCGA-57-1586-01A"	0.40763	0.83834	0.28711	0.62422	0.15776	0.17018	-0.61104	-0.15859	0.16594	-0.0043514	-0.26418	0.011324	-0.26638	0.30107	0.18901	-0.44293	0.63411	-0.20337	-0.34974	0.54828	-0.13504	0.5061	-0.37039	-0.48254	0.26721	-0.17929	1.0877	-1.6025	0.035082	-0.38504	0.309	-0.25627	0.11483	-0.28932	0.29095	-0.079098	-1.0741	-0.797	0.19629	0.41255	0.9718	-0.42235	0.26893	0.080631	-0.30296	-0.12124	-0.096358	-0.29914	-0.12972	-0.079736	0.12985	"TCGA-57-1586-01A"	1.0828	0.08935	-0.23805	-0.092685	-0.22688	0.85139	0.23718	-1.4314	0.29908	-0.039341	0.42452
"TCGA-29-2414-01A"	0.063091	0.96433	-0.127	-0.14762	0.016634	NA	-0.083676	-0.33754	-0.10805	0.03601	-0.17631	-0.18497	-0.17445	-0.67594	0.72558	-0.5129	0.097592	-0.51354	-0.29092	NA	0.35117	-1.0172	1.3282	-1.2499	-0.13842	-0.31604	0.82654	0.1496	-0.034616	-0.56015	-0.31041	0.50654	-0.47094	-0.36024	-0.20792	0.3078	0.37728	-0.25656	-0.29944	-0.23396	NA	-0.19351	0.43997	-0.033241	-0.10724	-0.54954	-0.00016979	0.85876	0.46065	0.0016316	0.44948	"TCGA-29-2414-01A"	NA	-0.49222	0.060625	-0.089986	-0.26643	0.79867	0.25965	-1.5379	0.15922	0.034097	-0.19094
"TCGA-29-1710-01A"	0.17431	0.0067341	0.07032	0.13369	0.2645	NA	0.29831	-0.23035	-0.033477	0.49112	-0.058321	0.2195	0.087096	-0.28197	0.70355	-0.36213	0.64701	0.52102	0.039763	NA	-0.10471	-0.82656	0.26146	-1.6347	-0.19659	-0.33668	0.35485	-0.72187	-0.14657	0.58808	-0.18246	0.020374	-0.2793	0.30709	-0.21348	0.2001	0.45173	-0.12573	0.33779	-0.14174	NA	-0.45559	0.90325	0.06143	-0.0092106	-0.072782	0.47952	0.36954	0.06476	-0.022605	0.35508	"TCGA-29-1710-01A"	NA	-0.090546	-0.29541	-0.14221	-0.35066	0.22993	0.62072	-0.22809	-0.039212	-0.080345	-0.09438
"TCGA-61-2008-01A"	0.50394	0.5877	0.094217	-0.74677	0.34587	NA	-0.54122	-0.737	0.43894	0.47047	-1.0911	-0.04525	-0.21653	-0.72217	-0.10221	-0.88244	-0.49462	0.19815	-0.3681	NA	0.21793	0.23008	0.81918	-2.0268	-0.43713	-0.24975	0.34256	-2.6018	-0.024262	-0.4916	0.47267	0.27502	0.37265	-0.61514	-0.373	-0.026945	2.2036	-0.31933	-0.010492	-0.022082	NA	-0.81949	1.217	-0.12053	-0.82195	-0.68997	-0.90046	0.56769	-0.41982	0.51263	0.66849	"TCGA-61-2008-01A"	NA	-0.4422	-0.13784	-0.13218	0.20215	-1.233	0.46442	-1.9608	0.21382	0.79949	-0.38317
